tree.number.20,median.shifts.20,ESS.shifts.20,ESS.logLik.20,root.lambda.mean.20,root.mu.mean.20,root.lambda.decay.20,root.mu.decay.20,tip.lambda.mean.20,tip.mu.mean.20,median.shifts.50,ESS.shifts.50,ESS.logLik.50,root.lambda.mean.50,root.mu.mean.50,root.lambda.decay.50,root.mu.decay.50,tip.lambda.mean.50,tip.mu.mean.50,median.shifts.80,ESS.shifts.80,ESS.logLik.80,root.lambda.mean.80,root.mu.mean.80,root.lambda.decay.80,root.mu.decay.80,tip.lambda.mean.80,tip.mu.mean.80,median.shifts.s20,ESS.shifts.s20,ESS.logLik.s20,root.lambda.mean.s20,root.mu.mean.s20,root.lambda.decay.s20,root.mu.decay.s20,tip.lambda.mean.s20,tip.mu.mean.s20
492,0,276.2299968,316,4.127334367,1.329438364,-0.385045908,-0.385045908,0.92856978,1.331568371,0,361,275.5301646,3.462939211,0.974582839,-0.419427925,-0.419427925,0.493117161,0.976856356,0,351.3536233,344.4197715,6.066084881,2.57318112,-0.321309086,-0.321309086,1.058122526,2.575304101,0,271,271,4.100270812,0.846395341,-0.440926156,-0.440926156,1.69743153,0.851320102
493,0,631,259.9289407,7.544744358,0.584197602,-0.716397547,-0.716397547,0.233398328,0.584231688,0,455.6260128,273.9679605,7.695941627,0.644327749,-0.700091568,-0.700091568,0.119480144,0.644332428,0,380.6719627,256.6547719,8.085923649,0.588050962,-0.748248954,-0.748248954,0.024906016,0.588079296,0,26.79805659,182.0563794,6.538096511,0.743259597,-0.518225539,-0.518225539,1.155003561,0.433043173
494,0,256.6973299,267.6591956,6.071904146,1.218101667,-0.706630937,-0.706630937,0.793903868,1.218724467,0,271,268.8374313,6.168490111,1.207875745,-0.769201649,-0.769201649,0.441930845,1.209364008,0,496,367.5799642,6.351944899,1.794510133,-0.583136133,-0.583136133,0.532436889,1.794869204,0,316,316,7.963440063,1.722670094,-0.77918726,-0.77918726,2.619304787,1.726090695
495,0,4187.697824,75.87417811,1.150903582,0.159734473,-0.061331066,-0.061331066,0.00282124,0.159737187,0,4383.762059,60.23806067,1.149841098,0.164133548,-0.059900921,-0.059900921,0.003233776,0.164136596,0,4501,56.74489217,1.155579332,0.164791288,-0.059973163,-0.059973163,0.003246523,0.164793294,0,271,271,2.824136347,0.137993558,-0.49541797,-0.49541797,0.202083332,0.139566984
496,0,175.9255169,361,7.36220651,1.824486429,-0.744491626,-0.744491626,1.109080308,1.826761181,0,271,271,7.262679446,1.587644708,-0.791692982,-0.791692982,0.619823538,1.588311077,0,406,217.1642829,7.300945567,1.657930695,-0.77130483,-0.77130483,0.381462706,1.661247866,0,361,296.6272102,6.753797867,1.18198793,-0.725184144,-0.725184144,2.672585993,1.198396525
497,0,174.2514149,530.63871,9.282713576,1.358277706,-0.927109222,-0.927109222,0.645907872,1.363272268,0,451,298.099347,9.482201222,1.390450443,-0.910228783,-0.910228783,0.415831353,1.39045861,0,213.1041086,496,9.568387762,1.568774274,-0.869857208,-0.869857208,0.236315267,1.568807431,0,406,344.0166729,8.414240493,1.125115156,-0.443311571,-0.443311571,2.253640131,1.12605273
498,0,361,361,6.351612548,1.992881848,-0.409727091,-0.409727091,1.1623907,1.992832043,0,316,316,4.475315823,1.088406472,-0.449351696,-0.449351696,0.486845666,1.08882161,0,496,327.5710856,5.335013202,1.503869518,-0.429563329,-0.429563329,0.416003714,1.503804861,0,310.0505537,361,4.889387532,1.425286906,-0.33061115,-0.33061115,2.160495714,1.428315571
499,0,451,369.2407361,0.197020279,0.001613645,1.629757029,1.629757029,0.394104838,0.001769274,0,271,334.1504839,5.789320148,0.402994004,-0.700771111,-0.700771111,0.049395022,0.403059234,0,631,265.7848502,6.028598891,0.476065997,-0.671433152,-0.671433152,0.013963873,0.47609898,0,1023.994855,212.0378918,6.017116477,0.365380789,-0.72353341,-0.72353341,0.827139554,0.366828818
500,0,316,376.217921,2.079407525,0.28527067,-0.529879456,-0.529879456,0.080495785,0.288014444,0,316,316,1.945718392,0.398738411,-0.375233516,-0.375233516,0.069154637,0.400916563,0,323.7168167,361,0.241853289,0.100243977,-0.110621694,-0.110621694,0.049074469,0.107740783,0,271,271,3.296622919,0.508690653,-0.652084205,-0.652084205,0.796588403,0.511783483
501,0,297.9155652,458.1149125,5.292100591,0.856419549,-0.485080126,-0.485080126,0.668618169,0.856570462,0,316,263.9795431,5.655421646,0.836440237,-0.542736522,-0.542736522,0.364733906,0.836528837,0,361,286.4421529,6.220551662,1.105269712,-0.522944017,-0.522944017,0.255530116,1.106213552,0,290.6341396,325.7177363,5.708498928,1.223982297,-0.403868416,-0.403868416,2.096853396,1.225144251
502,0,271,271,2.213014092,0.43865055,-0.247878369,-0.247878369,0.346953925,0.439520265,0,316,213.4525692,3.577109797,0.955077107,-0.252021528,-0.252021528,0.394124339,0.955202009,0,271,322.8987325,1.372437893,0.275544708,-0.246386295,-0.246386295,0.098081284,0.276917604,0,222.058567,201.9065456,2.143076348,0.340419975,-0.178196177,-0.178196177,0.919205691,0.285109417
503,0,303.2827458,322.7976153,6.432362389,1.570300499,-0.826850542,-0.826850542,0.746781409,1.58689983,0,271,345.4967411,5.113385424,0.881639463,-0.949237435,-0.949237435,0.231866895,0.887763274,0,451,368.7858285,4.619163022,1.089091782,-0.746932137,-0.746932137,0.200862393,1.097163866,0,342.1919625,262.4865223,8.082428399,0.912984746,-1.581167495,-1.581167495,1.539704789,0.983725467
504,0,271,271,3.544923026,0.18984675,-0.77851728,-0.77851728,0.148525081,0.191595972,0,271,271,3.294129336,0.321421178,-0.651851092,-0.651851092,0.104290661,0.32324184,0,271,271,2.424866402,0.440901817,-0.494589889,-0.494589889,0.074150882,0.442058054,0,271,218.4473973,5.182687048,0.990350774,-0.704678118,-0.704678118,1.316633815,1.005065931
505,0,131.1440123,271,2.429304055,0.567229061,-0.518912544,-0.518912544,0.282801488,0.573259024,0,271,473.1766364,0.79764493,0.225074155,-0.247324367,-0.247324367,0.191491368,0.231770049,0,271,427.6388378,0.539313421,0.249202813,-0.209399557,-0.209399557,0.152351039,0.257362672,0,271,271,4.948079668,1.213285518,-0.983414554,-0.983414554,0.928676432,1.256699692
506,0,406,406,4.39518931,0.556301799,-0.637326643,-0.637326643,0.328720869,0.556768561,0,316,316,3.551681044,0.249915646,-0.765600706,-0.765600706,0.076903772,0.251498869,0,316,316,4.182904816,0.879156725,-0.509275424,-0.509275424,0.169392596,0.87987494,0,288.3583885,283.8194778,4.685863269,0.896399499,-0.500509063,-0.500509063,1.63774427,0.907320985
507,0,361,271.4388781,3.150949687,0.701762527,-0.500016442,-0.500016442,0.628907394,0.708599964,0,406,332.1039291,2.558256212,0.571594817,-0.433045007,-0.433045007,0.44695248,0.576645497,0,586,374.1367245,1.488803192,0.344248639,-0.473413081,-0.473413081,0.153308352,0.348505398,0,323.8054567,275.1368422,7.000240197,2.909083573,-0.408080637,-0.408080637,3.239125002,3.002170819
508,0,316,257.3491309,3.667435,0.957024416,-0.303231377,-0.303231377,0.82694663,0.957611555,0,406,285.9096205,3.43778783,0.903738553,-0.328123323,-0.328123323,0.533599063,0.906822212,0,322.427091,460.3221361,4.654218329,1.690711587,-0.285018916,-0.285018916,0.734448739,1.693147498,0,361,361,2.787741734,0.75756062,-0.01944951,-0.01944951,2.086059119,0.789941204
509,0,1776.881109,261.9526624,4.270717252,0.279187676,-0.452270279,-0.452270279,0.054228591,0.279322131,0,316,285.6835107,4.065658576,0.202596958,-0.477582,-0.477582,0.009146015,0.202636911,0,1351,236.6323713,3.586511925,0.399332409,-0.297261313,-0.297261313,0.014751927,0.399372363,0,406,406,3.952504926,0.129720203,-0.498915887,-0.498915887,0.460440248,0.130665069
510,0,361,298.515998,7.540046953,1.336812194,-0.732229158,-0.732229158,0.686818301,1.336918443,0,243.7873401,266.8117643,7.53841462,1.147223358,-0.796289877,-0.796289877,0.348089404,1.147510383,0,361,262.6078178,7.817953989,1.552676457,-0.690249244,-0.690249244,0.283337466,1.553456732,0,506.2925757,312.4210612,7.53652284,1.819333759,-0.596452209,-0.596452209,2.636645876,1.82130206
511,0,316,316,6.533422848,0.238350858,-0.859099842,-0.859099842,0.140141854,0.238991078,0,287.416071,256.731938,7.071546274,0.348969063,-0.884394453,-0.884394453,0.052669142,0.353121819,0,496,382.9586774,7.026549556,0.722366619,-0.670510518,-0.670510518,0.042206239,0.722582572,0,361,361,6.423076343,0.354179701,-0.725390712,-0.725390712,1.280443349,0.358180695
512,0,240.7261144,316,5.275768418,0.496536083,-0.862279652,-0.862279652,0.217825612,0.497577424,0,271,268.058429,6.360405978,0.708695192,-0.901157565,-0.901157565,0.098217059,0.709869415,0,271,271,6.042841661,1.100026343,-0.637683742,-0.637683742,0.126698533,1.100931074,0,361,361,5.625358421,0.589684119,-0.837669019,-0.837669019,1.385565792,0.595626883
513,0,676,352.671569,5.961659882,0.830941845,-0.50552268,-0.50552268,0.461531687,0.831415291,0,267.7338051,338.9791478,5.956849288,0.852698268,-0.501100027,-0.501100027,0.280060747,0.854016307,0,391.9008579,258.6292843,5.679706303,0.887379372,-0.487786987,-0.487786987,0.152822658,0.8874689,0,976.759771,192.9895213,5.376561598,0.806245718,-0.4370343,-0.4370343,1.510612971,0.806480791
514,0,238.1217609,290.5726648,6.624843186,0.467588038,-0.887530961,-0.887530961,0.096341529,0.468503366,0,271,271,6.390499594,0.567167727,-0.765301838,-0.765301838,0.0466428,0.567282379,0,631,284.2160052,5.851812472,0.733524185,-0.559485962,-0.559485962,0.033981598,0.733585241,0,159.7808554,316,7.956234684,0.615002775,-0.998061617,-0.998061617,0.977678859,0.617891399
515,0,451,265.7431233,7.23801765,1.922089818,-0.59199782,-0.59199782,0.997815517,1.923740221,0,299.6196908,304.8518893,6.48032349,1.679444482,-0.580296374,-0.580296374,0.629530871,1.682939265,0,316,316,5.541909573,1.391488805,-0.577284728,-0.577284728,0.375455793,1.393531725,0,344.611977,406,5.310528103,0.661032847,-0.600731308,-0.600731308,1.829891964,0.668542742
516,0,541,337.5519726,8.488179945,2.323701091,-0.494649738,-0.494649738,1.390725976,2.323709126,0,451,363.3379781,7.932573703,2.176205188,-0.481167514,-0.481167514,1.024455093,2.176280607,0,709.6767964,353.7517926,6.953112563,1.712576135,-0.506480812,-0.506480812,0.541264164,1.713177261,0,316,260.4909339,8.496226424,2.042871899,-0.557063019,-0.557063019,2.676490579,2.043000917
517,0,316,316,5.992311456,1.317143136,-0.744002782,-0.744002782,0.877296093,1.319283592,0,361,361,9.281778726,3.468019202,-0.555204983,-0.555204983,1.676582296,3.470325858,0,361,361,3.610040765,1.24313376,-0.456354144,-0.456354144,0.602284733,1.249611198,0,287.5861588,252.3906849,6.067669715,0.630662054,-0.631784733,-0.631784733,2.491242577,0.640966423
518,0,271,271,4.764848266,0.602737383,-0.881864919,-0.881864919,0.39342398,0.607097003,0,271,271,5.392845978,0.66207125,-1.048116683,-1.048116683,0.141909942,0.663347519,0,271,526.3093764,4.381309458,0.877152544,-0.729454852,-0.729454852,0.168319661,0.880615496,0,316,316,7.045291551,1.650390523,-0.727612436,-0.727612436,2.275267983,1.658164693
519,0,241.2623247,406,4.944552143,0.763440765,-0.726140695,-0.726140695,0.416126054,0.765772161,0,112.7300554,350.2183969,4.613869336,0.749154025,-0.708458723,-0.708458723,0.224644776,0.74977905,0,271,271,5.474497638,1.254175967,-0.582927705,-0.582927705,0.240017903,1.254693296,0,361,361,6.338817202,1.009598994,-0.771012734,-0.771012734,1.845220202,1.017373306
520,0,316,248.8398726,5.108781266,1.800623616,-0.433107098,-0.433107098,1.18955763,1.809479593,0,242.9438987,311.337113,5.357744163,2.003510677,-0.402526222,-0.402526222,1.067622335,2.021645565,0,242.4749574,361,4.470014537,1.746963894,-0.37821147,-0.37821147,0.701248328,1.742384638,0,406.4202369,200.5095055,3.101375484,0.905321862,-0.015562166,-0.015562166,2.388429938,0.847720825
521,0,271,274.3382709,7.543983542,1.613268705,-0.678202863,-0.678202863,1.030802033,1.613418156,0,109.3299812,361,6.009659529,1.353067075,-0.630438964,-0.630438964,0.655821486,1.353513784,0,271,271,5.387367122,1.242669614,-0.626314996,-0.626314996,0.399020454,1.243731434,0,361,361,7.206203019,1.786426316,-0.52813285,-0.52813285,2.880171814,1.788779239
522,0,1206.383433,90.43126798,8.59514979,1.671585923,-0.650157685,-0.650157685,1.084342132,1.671678085,0,529.9717111,461.7979347,8.074094288,1.445939779,-0.685772498,-0.685772498,0.621173565,1.446144336,0,451,334.7571897,8.181956386,1.672548337,-0.651516293,-0.651516293,0.441108108,1.672871363,0,361,303.1556961,7.608421856,1.536469986,-0.57703003,-0.57703003,2.658612338,1.537390019
523,0,271,271,7.462577823,1.018892269,-1.201895952,-1.201895952,0.494107326,1.022436909,0,451,316.9303244,9.663316896,2.772791443,-0.841486164,-0.841486164,0.906129815,2.775464789,0,406,403.3844955,7.114360798,1.924668742,-0.799754108,-0.799754108,0.424547314,1.926019314,0,271,271,11.21472749,2.916171001,-1.303783753,-1.303783753,2.810888183,2.922666223
524,0,316,310.8454711,5.879239335,0.730011881,-0.718155392,-0.718155392,0.539332808,0.731509859,0,262.9862855,221.0013836,6.21717807,0.941199278,-0.702408038,-0.702408038,0.402166229,0.945799449,0,116.624452,361,5.862710665,0.902622207,-0.746446363,-0.746446363,0.161997173,0.903975419,0,316,316,5.638396646,0.934370324,-0.510714486,-0.510714486,2.212783359,0.940165157
525,0,315.3031843,411.5024356,5.128643206,0.7003937,-0.645125347,-0.645125347,0.394019645,0.702082438,0,271,426.3790467,5.386510664,0.620388729,-0.755959421,-0.755959421,0.149586175,0.620836498,0,316,316,5.565835222,1.189587177,-0.543382231,-0.543382231,0.211614533,1.189620588,0,262.4492736,361,5.406012687,0.576970399,-0.630233964,-0.630233964,1.442791443,0.586332574
526,0,316,316,6.949130633,1.285283459,-0.643000851,-0.643000851,0.76769077,1.285605044,0,271,271,7.640390037,1.633898118,-0.610496768,-0.610496768,0.618646903,1.633959304,0,271,271,6.731557417,1.39891172,-0.608342576,-0.608342576,0.3230529,1.399559682,0,445.3619505,304.5513486,10.59813527,2.42167395,-0.796879323,-0.796879323,2.56850539,2.422062533
527,0,361,315.1656766,5.834742493,0.928917666,-0.666273881,-0.666273881,0.711308976,0.929383751,0,271,271,7.346392103,1.373306055,-0.71934441,-0.71934441,0.508980055,1.374750822,0,316,316,6.287233449,1.789205184,-0.551970383,-0.551970383,0.512980656,1.789130556,0,271,322.3165581,5.850127011,0.895962573,-0.51492385,-0.51492385,2.329981119,0.899866652
528,0,496,372.1634423,4.356076996,0.073347014,-0.601953603,-0.601953603,0.005487149,0.073401924,0,579.9116587,309.8879906,4.285732738,0.113984521,-0.538433675,-0.538433675,0.000427865,0.114017032,0,4501,144.8509309,3.056533986,0.294105428,-0.238425299,-0.238425299,0.003057301,0.294115089,0,323.0488254,327.6089421,4.222804637,0.091168704,-0.577550831,-0.577550831,0.368371836,0.092293703
529,0,451,327.3975554,6.687879379,1.075659525,-0.572103889,-0.572103889,0.71136825,1.075791026,0,347.8306374,326.8243642,7.743000133,1.429353104,-0.557214384,-0.557214384,0.567511336,1.430382167,0,406,251.0369683,6.539334778,1.026425719,-0.577734631,-0.577734631,0.248571198,1.026570196,0,496,233.8073874,4.973611714,0.646112809,-0.404747653,-0.404747653,1.982618245,0.648876598
530,0,316,261.2999208,3.071753956,1.234377655,-0.173424046,-0.173424046,0.987500011,1.234369932,0,275.5935199,406,3.178094557,1.284620017,-0.180034503,-0.180034503,0.811374813,1.284618975,0,271,271,3.092949188,1.279491583,-0.176772443,-0.176772443,0.640095111,1.278748985,0,406,355.1465027,4.101540938,1.476715882,-0.237393673,-0.237393673,1.640511284,1.477660118
531,0,496,272.6159616,3.958194536,0.13364077,-0.557356859,-0.557356859,0.001448348,0.133711416,0,3528.363747,237.2017414,2.960638108,0.272920542,-0.257086825,-0.257086825,0.003119125,0.272949093,0,4256.403084,86.75442633,2.078499267,0.306125702,-0.113208212,-0.113208212,0.006252448,0.306128661,0,406,281.6032323,5.297564163,0.313645874,-0.721510264,-0.721510264,0.337284251,0.315302101
532,0,361,300.4384951,1.395112044,0.100221442,-0.294273529,-0.294273529,0.055278652,0.101139494,0,316,316,1.213609614,0.109706757,-0.28140268,-0.28140268,0.020278973,0.11038368,0,261.2008444,307.6917971,1.275349331,0.328962547,-0.154842638,-0.154842638,0.05725725,0.329059556,0,282.1029188,271,1.852715764,0.295455172,-0.258684646,-0.258684646,0.515776261,0.299302173
533,0,316,259.9126632,3.074014927,0.733303335,-0.334227196,-0.334227196,0.614705233,0.737223334,0,246.4462126,316,2.560905082,0.487804031,-0.383781288,-0.383781288,0.293046701,0.495679468,0,316,316,2.819269478,0.861937754,-0.325283459,-0.325283459,0.299091297,0.863862818,0,256.1797247,316,3.006556949,1.091661353,-0.053332485,-0.053332485,2.112020896,1.097064753
534,0,406,260.4029445,2.27270234,0.065257777,-0.32430366,-0.32430366,0.002454046,0.065299315,0,1576,274.423381,1.998477005,0.142211111,-0.199668016,-0.199668016,0.001946965,0.142231542,0,4243.147001,79.9650091,1.527717509,0.237318834,-0.083209455,-0.083209455,0.009124155,0.237330148,0,271,334.923221,2.664438745,0.106697209,-0.364137487,-0.364137487,0.185823883,0.107553687
535,0,361,361,4.724827119,0.164704481,-0.652228374,-0.652228374,0.006851383,0.16481776,0,2296,415.3571032,4.284952038,0.345651983,-0.404808713,-0.404808713,0.006642847,0.345725385,0,4501,260.0382327,2.993510998,0.496714914,-0.176232655,-0.176232655,0.023120724,0.496748925,0,271,271,4.441495978,0.085778747,-0.698802517,-0.698802517,0.368141635,0.086700873
536,0,285.4065734,472.3562118,2.001526055,0.721401243,-0.23880052,-0.23880052,0.67077077,0.730891784,0,361,361,1.035399283,0.368403746,-0.204451877,-0.204451877,0.334852728,0.393126984,,,,,,,,,,0,192.6489388,354.9617497,9.889246809,4.546188753,-0.809207297,-0.809207297,2.751625527,4.564435867
537,0,496,414.2472798,7.634258931,1.257615952,-0.799949669,-0.799949669,0.760285937,1.257915299,0,169.0984474,271,7.522936052,1.369082229,-0.763244753,-0.763244753,0.536290508,1.370961443,0,316,316,7.356542437,1.301299278,-0.774649013,-0.774649013,0.267600194,1.302185204,0,240.2045315,316,7.556067373,1.380763778,-0.67155763,-0.67155763,2.514462419,1.385130961
538,0,261.1403226,416.7074114,7.074710818,1.849163675,-0.538181133,-0.538181133,1.179482039,1.849394007,0,406,322.3974692,6.815173695,1.685781946,-0.551096778,-0.551096778,0.742417212,1.685843546,0,586,460.2848222,7.210176706,1.580961473,-0.60705972,-0.60705972,0.391675668,1.581297993,0,251.3083434,322.5289735,7.231974236,1.831381576,-0.558964581,-0.558964581,2.521384902,1.831492934
539,0,541,385.5057484,9.128863771,1.488461329,-0.779232,-0.779232,0.777759096,1.488478734,0,316,316,9.730645886,1.624041551,-0.780704883,-0.780704883,0.520411765,1.624344135,0,361,319.6200938,9.917979058,1.79724687,-0.741008299,-0.741008299,0.326259407,1.797805372,0,316,370.2562701,7.972537785,1.071837185,-0.723372044,-0.723372044,2.301959307,1.0731282
540,0,28.12829073,118.6686346,3.648964799,0.508180418,-0.35578987,-0.35578987,0.224093353,0.565678003,0,316,316,5.039351234,0.517041146,-0.522472642,-0.522472642,0.106196954,0.51712515,0,246.8336031,289.7806169,4.969051207,0.593645488,-0.477700921,-0.477700921,0.052293501,0.593659413,0,406,232.4764332,4.133812667,0.249669539,-0.233409172,-0.233409172,0.933521551,0.251709825
541,0,271,365.3303396,1.941303196,0.713602957,-0.363566049,-0.363566049,0.7621643,0.818312543,,,,,,,,,,0,0,4501,0.032,0.005,-0.028322107,-0.028322107,0.030060945,0.005,0,212.1367738,271,3.559622989,1.298519815,-0.194915494,-0.194915494,1.983055085,1.245847994
542,0,253.455507,406,0.900639628,0.272553828,-0.090807013,-0.090807013,0.411050335,0.282895495,0,261.5355394,406,0.707698681,0.302274853,-0.071277171,-0.071277171,0.331328858,0.306543395,0,275.2399293,406,0.490793051,0.475186699,0.003467245,0.003467245,0.402380436,0.496835406,0,271,271,2.062415871,0.685377538,-0.131618452,-0.131618452,1.13024144,0.718380165
543,0,451,232.5321273,8.236878625,0.608537228,-0.815308302,-0.815308302,0.223272828,0.608566002,0,263.1845381,267.5010689,8.287247479,0.578600147,-0.828653097,-0.828653097,0.078626745,0.578687693,0,631,293.4126737,7.904531094,0.578751029,-0.808179238,-0.808179238,0.021805695,0.578843516,0,676,282.7785483,8.563548484,0.699807763,-0.723588598,-0.723588598,1.313402672,0.699964368
544,0,304.5945655,406,1.429542878,1.031628109,-0.02101619,-0.02101619,0.998259946,1.046221282,0,316,252.7234394,1.215555782,0.781539056,-0.036432606,-0.036432606,0.683555979,0.784137296,0,316,316,0.488448754,0.315566293,-0.014631797,-0.014631797,0.316582798,0.322308644,0,302.3821632,282.8562773,1.290966161,0.551926312,0.03936409,0.03936409,1.093881161,0.561847069
